"UserId","cluster_stage1","cluster_stage2","cluster_stage3","gender","majorClass","isPassExam"
"2016212792","1","5","5","1","3","0"
"2016212793","5","5","5","2","3","0"
"2016212795","1","1","1","1","3","0"
"2016212796","7","3","7","1","3","1"
"2016212800","2","1","1","1","3","0"
"2016212802","3","3","5","1","3","0"
"2016212803","2","1","1","1","3","1"
"2016212804","7","1","7","1","3","0"
"2016212805","1","5","5","2","3","0"
"2016212808","5","5","5","2","3","1"
"2016212810","1","5","5","1","3","0"
"2016212815","5","1","1","1","3","0"
"2016212817","1","5","5","2","3","0"
"2016212819","5","2","5","2","3","0"
"2016212820","1","3","5","1","3","1"
"2016212821","3","3","2","1","3","1"
"2016212825","1","3","5","1","3","0"
"2016212826","5","5","5","1","3","0"
"2016212827","7","3","1","1","3","0"
"2016212828","5","3","3","1","3","0"
"2016212829","4","4","1","1","3","0"
"2016212830","5","7","7","2","3","1"
"2016212833","7","1","5","1","3","0"
"2016212834","7","4","3","1","3","1"
"2016212835","5","5","5","2","3","0"
"2016212836","3","1","1","1","3","1"
"2016212839","1","1","1","1","3","0"
"2016212841","3","3","5","1","3","0"
"2016212842","1","3","5","1","3","1"
"2016212843","2","5","5","2","3","0"
"2016212844","6","1","5","1","3","0"
"2016212846","2","1","1","1","3","0"
"2016212850","5","5","5","2","3","0"
"2016212852","1","5","1","2","3","0"
"2016212853","5","5","1","2","3","1"
"2016212854","5","5","5","2","3","0"
"2016212855","3","3","3","1","3","1"
"2016212856","5","5","5","2","3","1"
"2016212858","4","3","5","1","3","0"
"2016212859","1","1","1","1","3","1"
"2016212860","5","1","7","2","3","0"
"2016212861","5","3","5","1","3","1"
"2016212863","2","5","5","1","3","1"
"2016212870","3","3","5","1","3","0"
"2016212873","3","2","7","1","3","0"
"2016212877","3","3","7","1","3","0"
"2016212883","3","4","3","1","3","0"
"2016212884","1","3","7","1","3","0"
"2016212886","1","1","3","1","3","1"
"2016212889","5","5","5","1","3","0"
"2016212891","5","5","7","1","3","0"
"2016212895","1","3","5","1","3","0"
"2016212896","7","5","5","1","3","0"
"2016212898","5","5","5","1","3","0"
"2016212904","3","1","1","1","3","1"
"2016212905","1","2","3","1","3","0"
"2016212907","4","5","5","2","3","0"
"2016212908","5","2","5","2","3","1"
"2016212912","3","1","7","1","3","0"
"2016212913","3","1","7","1","3","1"
"2016212914","3","1","3","1","3","1"
"2016212915","3","5","5","2","3","1"
"2016212916","2","2","5","1","3","0"
"2016212918","1","3","1","1","3","0"
"2016212919","5","5","5","1","3","0"
"2016212920","7","3","1","1","3","1"
"2016212923","5","5","1","2","3","1"
"2016212924","5","5","7","2","3","0"
"2016212925","2","4","1","2","3","0"
"2016212927","7","3","7","2","3","1"
"2016212929","1","3","3","2","3","1"
"2016212931","1","5","5","1","3","0"
"2016212934","5","5","5","2","3","1"
"2016212936","5","4","2","2","3","1"
"2016212937","7","5","5","2","3","1"
"2016212940","5","4","2","2","3","0"
"2016212943","6","1","7","1","3","1"
"2016212946","1","1","3","1","3","0"
"2016212947","1","5","5","1","3","0"
"2016212950","4","2","1","2","3","0"
"2016212952","1","1","5","2","3","0"
"2016212953","1","1","1","1","3","0"
"2016212954","3","3","5","1","3","0"
"2016212955","1","3","1","2","3","1"
"2016212959","7","7","7","1","3","1"
"2016212960","5","4","3","1","3","0"
"2016212961","5","5","7","2","3","0"
"2016212966","3","3","5","1","3","0"
"2016212970","3","3","3","1","3","0"
"2016212973","3","1","1","1","3","0"
"2016212974","1","1","1","1","3","0"
"2016212975","3","3","1","1","3","0"
"2016212978","5","5","7","1","3","0"
"2016212979","3","1","3","1","3","1"
"2016213067","2","5","7","2","2","0"
"2016213123","5","3","5","2","2","0"
"2016213124","7","3","5","2","2","0"
"2016213125","7","2","5","1","2","0"
"2016213126","2","3","1","2","2","0"
"2016213127","3","2","1","2","2","1"
"2016213129","3","6","3","2","2","0"
"2016213131","1","5","5","2","2","0"
"2016213132","1","1","1","2","2","0"
"2016213137","1","5","5","2","2","0"
"2016213139","1","4","1","2","2","0"
"2016213141","7","7","7","2","2","0"
"2016213142","1","3","6","2","2","0"
"2016213143","1","1","1","2","2","0"
"2016213146","7","3","5","2","2","0"
"2016213147","3","4","7","2","2","0"
"2016213150","5","1","1","2","2","0"
"2016213157","3","3","1","2","2","0"
"2016213161","5","4","3","2","2","0"
"2016213162","3","3","1","2","2","0"
"2016213163","3","7","7","1","2","0"
"2016213164","1","1","1","2","2","1"
"2016213165","7","5","5","2","2","0"
"2016213175","7","1","5","2","2","0"
"2016213180","6","3","6","2","2","1"
"2016213181","3","7","7","2","2","0"
"2016213182","5","5","5","2","2","0"
"2016213186","5","5","5","2","2","0"
"2016213187","7","2","5","2","2","0"
"2016213189","1","7","7","2","2","0"
"2016213193","1","5","5","2","2","0"
"2016213195","2","5","5","2","2","0"
"2016213196","6","5","1","2","2","0"
"2016213197","5","5","5","2","2","0"
"2016213199","3","5","1","2","2","0"
"2016213200","4","7","3","2","2","0"
"2016213202","1","2","3","2","2","0"
"2016213207","7","3","1","2","2","0"
"2016213209","7","5","3","2","2","0"
"2016213213","5","5","5","2","2","0"
"2016213215","1","5","5","1","2","1"
"2016213216","7","4","1","1","2","0"
"2016213220","5","2","1","2","2","0"
"2016213221","1","3","4","2","2","0"
"2016213224","3","7","5","2","2","0"
"2016213234","3","1","4","2","2","0"
"2016213235","6","5","2","2","2","0"
"2016213236","5","5","1","2","2","0"
"2016213238","1","2","5","2","2","0"
"2016213240","4","3","7","2","2","0"
"2016213241","3","1","2","2","2","0"
"2016213242","3","1","3","2","2","0"
"2016213244","3","4","5","1","2","0"
"2016213245","5","1","1","2","2","0"
"2016213248","7","7","1","2","2","0"
"2016213251","2","1","1","2","2","0"
"2016213254","6","2","2","2","2","0"
"2016213260","5","1","1","2","2","0"
"2016213262","3","2","3","2","2","0"
"2016213263","3","2","1","2","2","0"
"2016213264","5","5","5","2","2","0"
"2016213265","5","2","1","2","2","0"
"2016213266","5","5","5","2","2","0"
"2016213268","3","1","3","2","2","1"
"2016213269","4","1","1","2","2","0"
"2016213271","5","5","1","2","2","0"
"2016213275","3","4","1","1","2","0"
"2016213279","4","3","3","2","2","0"
"2016213280","1","2","1","2","2","0"
"2016213284","5","3","1","2","2","0"
"2016213285","5","1","1","2","2","0"
"2016213286","3","5","5","1","2","0"
"2016213289","5","1","5","2","2","0"
"2016213291","3","1","3","2","2","1"
"2016213295","3","1","1","2","2","1"
"2016213303","1","1","1","2","2","1"
"2016213304","3","4","3","2","2","0"
"2016213305","3","1","1","2","2","0"
"2016213307","3","1","1","2","2","1"
"2016213308","1","4","1","2","2","0"
"2016213321","6","7","5","2","2","0"
"2016213354","7","7","1","2","2","0"
"2016213364","7","6","1","2","2","0"
"2016213365","7","3","1","2","2","1"
"2016213383","7","3","6","2","2","0"
"2016213385","5","5","1","2","2","0"
"2016213395","3","5","1","2","2","0"
"2016213435","5","7","1","2","2","0"
"2016213460","7","5","5","2","2","0"
"2016213463","7","7","5","2","2","0"
"2016213466","7","5","5","2","2","0"
"2016213493","5","7","5","2","2","0"
"2016213509","3","1","3","2","2","0"
"2016213519","7","5","1","2","2","0"
"2016213534","7","1","1","1","2","0"
"2016213541","7","7","5","2","2","0"
"2016213545","7","7","7","2","2","0"
"2016213546","7","7","7","1","2","0"
"2016213552","1","3","7","2","2","0"
"2016213557","1","3","1","2","2","0"
"2016213577","7","7","1","2","2","0"
"2016213593","5","5","7","1","1","0"
"2016213594","4","3","1","1","1","0"
"2016213595","5","5","1","2","2","0"
"2016213596","5","5","5","2","1","0"
"2016213598","5","6","5","2","1","0"
"2016213599","3","3","1","1","1","0"
"2016213601","5","3","5","2","1","0"
"2016213602","5","1","7","2","1","0"
"2016213607","1","5","7","2","1","1"
"2016213614","1","1","7","2","1","1"
"2016213615","3","3","1","2","1","0"
"2016213616","2","1","7","2","1","0"
"2016213618","1","1","1","2","1","0"
"2016213622","5","5","5","2","1","1"
"2016213623","5","2","5","2","1","1"
"2016213625","5","3","7","2","1","1"
"2016213626","5","1","1","2","1","0"
"2016213627","5","1","5","2","1","0"
"2016213629","3","1","1","2","1","0"
"2016213630","1","1","1","1","1","0"
"2016213632","5","5","5","2","1","0"
"2016213633","5","5","5","2","1","0"
"2016213637","2","2","5","2","1","0"
"2016213641","3","3","1","2","1","1"
"2016213643","5","5","7","2","1","0"
"2016213645","2","2","5","2","1","0"
"2016213646","1","1","7","2","1","1"
"2016213649","5","4","3","2","1","0"
"2016213650","2","5","5","2","1","0"
"2016213653","5","4","7","2","1","0"
"2016213654","5","2","5","2","1","0"
"2016213657","3","3","3","2","1","1"
"2016213658","1","1","1","2","1","1"
"2016213660","5","5","5","2","1","0"
"2016213662","1","5","5","2","1","0"
"2016213663","5","5","7","2","1","0"
"2016213669","5","5","5","1","1","1"
"2016213670","5","5","1","1","1","0"
"2016213671","1","1","5","1","1","0"
"2016213673","1","1","5","2","1","0"
"2016213674","1","2","5","1","1","0"
"2016213676","1","1","5","1","2","1"
"2016213678","3","2","3","1","1","0"
"2016213681","1","1","1","2","1","0"
"2016213683","2","5","5","2","1","0"
"2016213688","7","5","5","2","1","1"
"2016213691","1","1","5","1","1","1"
"2016213692","5","3","5","1","1","0"
"2016213693","3","3","7","1","1","0"
"2016213696","5","2","5","2","1","0"
"2016213698","5","4","7","2","1","0"
"2016213699","1","2","2","2","1","0"
"2016213700","5","2","5","1","1","0"
"2016213702","2","2","1","2","2","0"
"2016213703","5","5","7","2","1","0"
"2016213705","1","1","1","2","1","0"
"2016213707","5","3","5","2","1","0"
"2016213709","7","1","7","2","1","0"
"2016213711","4","3","1","2","1","0"
"2016213714","3","4","5","2","1","0"
"2016213718","3","3","7","1","1","0"
"2016213719","3","3","2","2","1","0"
"2016213720","5","2","5","2","1","0"
"2016213721","3","4","5","1","1","0"
"2016213722","1","1","3","1","1","0"
"2016213725","1","1","3","2","1","0"
"2016213728","5","5","5","2","1","0"
"2016213729","7","3","3","1","1","1"
"2016213732","1","7","1","1","1","1"
"2016213734","5","5","7","2","1","0"
"2016213737","5","5","5","1","1","0"
"2016213739","3","1","5","1","1","0"
"2016213741","5","5","5","2","1","0"
"2016213746","5","2","5","2","1","0"
"2016213747","3","4","5","1","1","0"
"2016213751","5","1","5","2","1","1"
"2016213753","7","1","7","1","1","1"
"2016213754","5","5","5","2","1","1"
"2016213756","1","2","4","2","1","0"
"2016213757","5","5","5","1","1","1"
"2016213759","5","1","7","2","1","0"
"2016213761","5","2","1","1","1","1"
"2016213767","1","3","4","2","1","0"
"2016213773","1","2","1","2","1","0"
"2016213775","3","4","2","1","1","0"
"2016213776","1","3","7","1","1","0"
"2016213782","7","3","1","1","1","0"
"2016213783","3","2","7","2","1","0"
"2016213784","1","1","7","1","1","0"
"2016213788","5","1","1","1","1","0"
"2016213789","5","1","1","1","1","1"
"2016213792","7","5","5","1","1","1"
"2016213795","1","2","5","1","1","1"
"2016213799","5","3","5","1","1","0"
"2016213800","5","5","5","2","1","0"
"2016213801","3","3","3","1","1","0"
"2016213802","5","5","5","2","1","0"
"2016213803","5","4","7","1","1","0"
"2016213804","3","3","7","1","1","1"
"2016213805","1","1","7","1","1","0"
"2016213806","1","1","1","2","1","0"
"2016213807","3","1","5","2","1","0"
"2016213808","4","5","5","1","1","0"
"2016213809","4","4","1","1","1","0"
"2016213810","5","5","7","2","1","0"
"2016213812","7","1","1","2","1","0"
"2016213813","1","1","3","2","1","0"
"2016213815","3","5","5","2","1","0"
"2016213816","2","5","1","2","1","0"
"2016213819","7","3","5","1","1","0"
"2016213824","7","5","5","1","1","1"
"2016213825","5","5","5","2","1","0"
"2016213827","5","5","5","2","1","0"
"2016213831","5","3","3","1","1","0"
"2016213833","5","3","5","2","1","0"
"2016213834","4","1","1","2","1","0"
"2016213835","3","4","7","2","1","0"
"2016213837","5","5","5","2","1","0"
"2016213838","5","5","1","1","1","0"
"2016213839","5","5","5","2","1","0"
"2016213840","7","5","5","1","1","1"
"2016213841","1","1","7","2","1","0"
"2016213843","3","1","3","2","1","0"
"2016213844","4","4","5","2","1","0"
"2016213846","5","5","7","2","1","0"
"2016213847","1","2","5","2","1","0"
"2016213849","5","3","7","2","1","0"
"2016213850","5","5","5","2","1","0"
"2016213851","5","5","5","2","1","0"
"2016213852","2","3","5","2","1","0"
"2016213854","5","5","5","2","1","0"
"2016213859","3","1","1","1","1","0"
"2016213860","5","5","5","2","1","0"
"2016213864","1","1","6","1","1","1"
"2016213866","7","1","5","1","1","0"
"2016213867","7","5","7","2","2","1"
"2016213868","5","2","5","2","1","0"
"2016213874","3","6","5","2","1","0"
"2016213876","1","1","1","1","1","0"
"2016213879","5","5","5","2","1","0"
"2016213881","7","5","5","2","1","0"
"2016213882","5","2","5","1","1","0"
"2016213884","7","3","5","2","1","0"
"2016213885","5","5","5","2","1","0"
"2016213887","1","5","5","1","1","0"
"2016213888","6","2","7","2","1","0"
"2016213892","5","5","5","1","1","0"
"2016213895","7","2","1","2","1","1"
"2016213897","7","1","5","2","1","0"
"2016213898","1","3","3","1","1","1"
"2016213899","5","5","5","2","1","0"
"2016213900","7","5","5","1","1","0"
"2016213901","5","5","5","2","1","0"
"2016213903","5","5","5","2","1","1"
"2016213905","5","3","5","2","1","0"
"2016213907","5","5","7","2","1","0"
"2016213908","5","5","5","1","1","1"
"2016213909","7","2","3","1","1","1"
"2016213911","1","1","1","2","1","0"
"2016213912","5","1","3","2","1","0"
"2016213913","5","1","1","2","1","0"
"2016213914","1","1","1","1","1","0"
"2016213915","3","3","1","1","1","0"
"2016213916","2","5","2","2","1","0"
"2016213917","1","1","1","2","2","0"
"2016213918","3","1","1","2","1","0"
"2016213919","4","1","1","2","1","0"
"2016213920","5","1","2","2","1","1"
"2016213921","1","1","1","2","1","0"
"2016213922","1","1","1","2","1","0"
"2016213923","5","4","5","2","1","0"
"2016213924","5","1","1","2","1","1"
"2016213925","2","1","1","2","1","0"
"2016213926","1","1","1","2","1","0"
"2016213927","3","1","1","2","1","0"
"2016213928","2","1","5","2","1","0"
"2016213929","4","1","5","1","1","0"
"2016213930","1","1","5","2","1","0"
"2016213931","1","3","1","1","1","0"
"2016213932","1","2","1","2","1","0"
"2016213933","5","2","2","2","1","0"
"2016213934","1","3","1","2","1","0"
"2016213935","1","1","5","2","1","1"
"2016213936","1","3","1","2","1","0"
"2016213937","4","1","1","2","1","1"
"2016213938","5","1","1","2","1","1"
"2016213939","1","1","1","1","1","0"
"2016213940","4","1","1","2","1","1"
"2016213941","5","1","5","2","1","1"
"2016213942","1","1","5","1","1","0"
"2016213943","3","1","1","2","1","1"
"2016213944","1","2","2","2","1","0"
"2016213945","1","4","1","2","1","0"
"2016213946","3","3","1","1","1","1"
"2016213947","5","5","5","2","1","1"
"2016213948","1","2","4","2","1","0"
"2016213949","1","1","2","1","1","0"
"2016213950","1","3","1","1","1","0"
"2016213951","5","5","3","2","1","0"
"2016213952","6","3","1","1","1","1"
"2016213953","7","5","2","2","1","0"
"2016213954","1","2","1","2","1","0"
"2016213955","2","5","3","1","1","1"
"2016213956","1","1","2","1","1","1"
"2016213957","1","3","1","1","1","0"
"2016213958","5","2","5","1","1","1"
"2016213959","5","1","1","2","1","0"
"2016213960","1","2","1","2","1","1"
"2016213961","3","3","4","2","1","0"
"2016213962","1","1","1","2","1","0"
"2016213963","4","1","1","2","1","0"
"2016213964","1","1","1","2","1","0"
"2016213965","1","1","1","2","1","0"
"2016213966","1","1","1","2","1","0"
"2016213967","5","5","1","1","1","1"
"2016213969","1","1","5","1","1","1"
"2016213970","1","1","3","2","1","1"
"2016213972","1","1","1","2","1","0"
"2016213973","7","1","1","2","1","0"
"2016213974","7","4","1","1","1","0"
"2016213975","3","3","1","2","1","0"
"2016213976","1","1","1","2","1","0"
"2016213977","5","5","5","2","1","0"
"2016213978","1","1","1","2","1","0"
"2016213979","3","2","2","2","1","0"
"2016213980","1","4","1","2","1","0"
"2016213981","5","3","2","2","1","0"
"2016214028","5","5","3","2","2","0"
"2016214029","4","2","7","2","2","0"
"2016214031","7","3","1","2","2","0"
"2016214039","5","2","2","2","2","0"
"2016214045","5","2","2","2","2","0"
"2016214046","1","1","1","2","2","0"
"2016214047","5","5","5","2","2","0"
"2016214048","5","5","5","2","2","0"
"2016214049","2","5","5","2","2","0"
"2016214051","1","5","7","2","2","1"
"2016214055","7","5","5","1","2","0"
"2016214056","5","4","5","1","2","1"
"2016214057","5","1","1","2","2","0"
"2016214058","1","1","1","2","2","0"
"2016214059","1","2","7","2","2","0"
"2016214061","1","1","7","2","2","0"
"2016214063","1","1","1","2","2","1"
"2016214064","1","1","1","1","2","0"
"2016214065","1","1","1","1","2","0"
"2016214066","1","4","5","2","2","0"
"2016214067","5","1","3","2","2","0"
"2016214069","1","1","5","2","2","0"
"2016214070","3","3","1","1","2","0"
"2016214071","5","2","5","2","2","0"
"2016214072","5","2","5","2","2","0"
"2016214073","3","2","1","2","2","0"
"2016214074","5","5","5","2","1","0"
"2016214076","5","5","7","2","2","0"
"2016214078","5","2","5","2","2","1"
"2016214080","5","5","7","2","2","0"
"2016214081","2","5","1","2","2","0"
"2016214084","5","5","5","2","2","0"
"2016214086","3","1","5","2","2","0"
"2016214087","1","1","1","2","2","0"
"2016214088","5","2","5","2","2","0"
"2016214090","2","2","5","2","2","0"
"2016214091","3","3","3","1","2","1"
"2016214092","1","1","1","2","2","0"
"2016214093","1","1","5","2","2","0"
"2016214094","5","3","5","2","2","1"
"2016214096","1","3","3","2","2","0"
"2016214100","2","4","1","1","2","0"
"2016214101","2","5","1","2","2","0"
"2016214103","1","3","1","1","2","0"
"2016214104","2","1","1","2","2","0"
"2016214105","3","2","2","2","2","0"
"2016214108","7","6","5","2","2","0"
"2016214109","5","2","5","2","2","0"
"2016214110","1","1","5","2","2","0"
"2016214111","5","4","2","2","2","0"
"2016214112","5","2","5","2","2","0"
"2016214114","2","2","5","2","2","0"
"2016214115","3","3","3","2","2","1"
"2016214116","5","1","1","2","2","1"
"2016214118","3","1","1","1","1","0"
"2016214119","4","4","7","2","2","1"
"2016214121","4","5","7","1","2","1"
"2016214123","5","5","1","2","2","0"
"2016214124","5","5","7","2","2","0"
"2016214126","6","1","1","1","2","1"
"2016214127","1","1","1","1","2","0"
"2016214128","1","1","1","2","2","1"
"2016214129","3","2","5","2","2","0"
"2016214130","2","1","2","2","2","0"
"2016214131","1","3","6","1","2","1"
"2016214132","1","3","5","2","2","1"
"2016214133","3","3","1","2","2","1"
"2016214134","3","3","7","1","2","0"
"2016214135","3","2","7","2","2","1"
"2016214138","1","4","5","2","2","0"
"2016214140","2","1","1","2","2","0"
"2016214141","2","3","2","2","2","0"
"2016214142","5","2","3","2","2","0"
"2016214143","1","1","5","2","2","0"
"2016214144","5","5","5","2","2","0"
"2016214145","5","4","3","2","2","0"
"2016214146","2","1","2","2","2","1"
"2016214147","3","1","1","2","2","0"
"2016214149","7","3","3","2","2","0"
"2016214150","3","1","5","2","2","1"
"2016214152","5","5","5","2","2","0"
"2016214153","1","3","1","2","2","1"
"2016214154","1","1","3","2","2","1"
"2016214167","1","1","5","2","1","0"
"2016214168","2","1","1","2","1","0"
"2016214169","3","1","1","2","1","1"
"2016214172","4","6","1","2","1","0"
"2016214174","5","1","5","2","1","0"
"2016214176","2","1","7","2","1","1"
"2016214177","5","1","5","2","1","0"
"2016214181","5","4","1","2","1","0"
"2016214183","1","1","1","1","1","1"
"2016214184","3","3","2","2","1","1"
"2016214186","4","5","5","2","1","0"
"2016214190","5","5","5","2","1","0"
"2016214191","3","1","7","2","1","0"
"2016214192","2","3","1","2","1","0"
"2016214195","5","5","1","2","2","0"
"2016214196","4","4","7","2","1","1"
"2016214199","5","5","5","2","1","0"
"2016214203","1","2","1","2","1","1"
"2016214206","1","3","5","2","1","0"
"2016214207","1","1","1","1","2","1"
"2016214208","1","3","7","2","1","0"
"2016214209","3","2","5","2","1","0"
"2016214210","1","5","5","2","1","0"
"2016214211","1","5","5","2","1","0"
"2016214212","2","2","7","2","1","0"
"2016214213","5","5","1","2","2","0"
"2016214214","5","2","5","2","1","0"
"2016214215","2","5","3","2","1","0"
"2016214217","1","5","2","2","1","0"
"2016214221","5","5","7","2","1","0"
"2016214222","4","3","5","1","1","1"
"2016214223","5","2","5","2","1","0"
"2016214227","5","1","3","2","1","1"
"2016214229","2","2","5","2","1","0"
"2016214232","2","1","5","2","1","1"
"2016214236","3","7","3","2","1","1"
"2016214239","1","3","5","2","1","0"
"2016214240","1","1","1","1","1","0"
"2016214242","1","5","3","1","2","0"
"2016214247","3","4","5","2","2","0"
"2016214248","1","4","4","1","1","0"
"2016214250","5","1","5","2","1","0"
"2016214251","1","4","6","1","1","0"
"2016214252","1","2","1","2","1","0"
"2016214254","1","1","7","1","1","0"
"2016214257","1","2","3","2","2","1"
"2016214259","7","3","5","2","1","0"
"2016214260","5","5","5","2","1","1"
"2016214261","5","5","5","2","2","0"
"2016214265","5","3","7","2","1","0"
"2016214270","2","2","4","2","1","0"
"2016214271","4","5","5","2","1","1"
"2016214274","1","5","5","2","1","0"
"2016214276","5","5","5","2","1","1"
"2016214277","1","1","1","1","1","1"
"2016214280","1","4","3","2","1","1"
"2016214281","3","5","1","2","1","0"
"2016214283","3","2","1","1","1","0"
"2016214284","2","7","5","2","1","0"
"2016214287","1","7","3","1","1","0"
"2016214288","1","3","3","1","1","0"
"2016214289","2","1","7","1","1","1"
"2016214290","3","3","5","1","1","1"
"2016214291","3","5","5","1","1","0"
"2016214295","1","1","7","1","1","1"
"2016214302","2","1","1","2","1","0"
"2016214303","4","1","7","2","1","0"
"2016214306","5","2","1","2","1","0"
"2016214308","1","2","5","1","1","0"
"2016214309","3","7","3","1","1","0"
"2016214311","5","5","5","1","1","0"
"2016214312","3","4","1","1","1","0"
"2016214314","5","5","5","2","1","0"
"2016214315","1","1","5","2","1","0"
"2016214316","3","3","1","2","1","0"
"2016214325","1","2","5","2","1","0"
"2016214327","1","1","1","1","1","0"
"2016214330","5","2","1","1","1","0"
"2016214332","1","2","1","2","1","1"
"2016214333","7","3","1","1","2","0"
"2016214334","3","1","1","1","1","0"
"2016214341","5","5","7","2","3","1"
"2016214342","4","2","7","2","3","1"
"2016214346","5","3","3","2","3","1"
"2016214348","3","3","1","2","3","1"
"2016214349","1","1","5","2","3","0"
"2016214350","5","2","5","2","3","0"
"2016214354","1","2","5","2","3","1"
"2016214358","5","3","7","2","3","1"
"2016214359","5","5","7","2","3","0"
"2016214362","4","2","2","1","3","0"
"2016214365","5","7","1","2","3","1"
"2016214366","2","5","7","2","3","1"
"2016214367","5","5","5","2","3","0"
"2016214368","2","2","5","2","3","1"
"2016214371","1","2","1","1","3","1"
"2016214375","7","3","1","2","3","1"
"2016214378","7","6","7","2","3","1"
"2016214379","5","5","5","2","3","0"
"2016214380","1","1","1","2","3","0"
"2016214385","1","3","1","1","3","0"
"2016214390","7","3","1","2","3","1"
"2016214391","2","2","5","2","3","0"
"2016214392","7","4","7","2","3","0"
"2016214393","5","5","7","2","3","1"
"2016214400","2","4","7","2","3","0"
"2016214401","7","3","1","1","3","1"
"2016214403","5","1","4","2","3","0"
"2016214406","3","3","7","2","3","1"
"2016214407","3","3","1","2","3","0"
"2016214408","1","1","5","2","3","0"
"2016214409","5","3","5","2","3","0"
"2016214411","1","1","1","2","3","0"
"2016214412","5","3","1","1","3","0"
"2016214413","4","3","5","1","3","0"
"2016214415","5","3","2","2","3","0"
"2016214417","5","5","1","2","3","0"
"2016214418","3","1","3","2","3","1"
"2016214419","1","3","1","2","3","0"
"2016214421","1","1","5","1","3","0"
"2016214424","7","5","1","2","3","0"
"2016214426","4","1","1","2","3","1"
"2016214430","7","5","5","2","3","0"
"2016214432","3","3","7","2","3","1"
"2016214433","7","2","5","2","3","1"
"2016214434","5","5","7","2","3","0"
"2016214438","3","6","3","2","3","0"
"2016214439","5","5","5","2","3","0"
"2016214440","1","4","3","2","3","1"
"2016214443","5","2","2","2","3","0"
"2016214444","1","3","1","2","3","0"
"2016214446","5","3","5","1","3","1"
"2016214451","3","3","3","2","3","0"
"2016214452","2","3","1","2","3","1"
"2016214454","3","7","5","2","3","0"
"2016214455","1","6","5","2","3","1"
"2016214456","5","5","5","2","3","1"
"2016214458","3","3","5","1","3","1"
"2016214459","3","3","1","2","3","1"
"2016214460","5","5","5","2","3","0"
"2016214461","3","1","3","2","3","1"
"2016214462","3","1","1","2","3","0"
"2016214463","3","1","1","2","3","0"
"2016214465","3","1","3","2","3","0"
"2016214467","2","5","1","1","3","1"
"2016214468","1","1","1","2","3","0"
"2016214470","2","4","5","2","3","1"
"2016214471","1","1","3","2","3","1"
"2016214473","1","4","4","2","3","0"
"2016214474","7","4","7","2","3","0"
"2016214475","1","3","7","2","3","1"
"2016214476","7","5","7","2","3","1"
"2016214478","5","4","3","2","3","0"
"2016214479","1","1","5","2","3","0"
"2016214480","1","5","7","2","3","1"
"2016214481","5","5","7","2","3","0"
"2016214483","2","2","5","2","3","0"
"2016214485","2","5","4","1","3","1"
"2016214489","7","5","5","2","3","0"
"2016214490","5","5","5","2","3","1"
"2016214491","5","5","7","2","3","1"
"2016214494","3","3","1","2","3","1"
"2016214495","6","1","1","2","3","1"
"2016214497","3","1","1","1","3","1"
"2016214498","5","1","1","2","3","0"
"2016214500","3","2","1","2","3","1"
"2016214501","5","3","1","1","3","1"
"2016214502","7","7","3","2","3","1"
"2016214504","1","4","6","2","3","0"
"2016214508","5","1","5","2","3","1"
"2016214509","7","3","2","2","3","0"
"2016214511","1","3","6","2","3","0"
"2016214512","5","5","5","2","3","0"
"2016214514","7","5","5","2","3","1"
"2016214515","7","3","3","2","3","1"
"2016214518","3","4","7","2","3","1"
"2016214520","4","3","7","2","3","1"
"2016214522","1","3","1","1","3","1"
"2016214523","5","5","5","2","3","0"
"2016214525","5","5","5","2","3","0"
"2016214526","5","5","5","2","3","0"
"2016214527","6","1","7","2","3","0"
"2016214529","1","3","5","2","3","0"
"2016214532","3","2","5","1","3","1"
"2016214536","5","5","7","1","3","0"
"2016214537","3","2","1","2","3","0"
"2016214539","5","4","7","2","3","0"
"2016214540","3","1","5","2","3","1"
"2016214584","1","1","1","2","2","0"
"2016214585","5","7","1","2","2","0"
"2016214587","1","1","3","1","2","1"
"2016214589","6","4","2","2","2","0"
"2016214599","7","7","3","2","2","0"
"2016214600","4","5","1","2","2","0"
"2016214604","7","4","1","2","2","0"
"2016214605","6","4","1","2","2","0"
"2016214613","7","7","1","2","2","0"
"2016214614","6","5","5","2","2","0"
"2016214618","3","5","1","2","2","0"
"2016214620","7","7","5","2","1","0"
"2016214623","3","5","1","2","2","0"
"2016214624","2","7","5","2","2","0"
"2016214637","5","5","5","2","2","0"
"2017211304","7","3","5","2","3","0"
"2017211307","7","4","7","2","3","0"
"2017211310","7","1","5","2","3","1"
"2017211316","3","4","5","2","3","0"
"2017211321","7","3","7","2","3","0"
"2017211326","1","1","1","2","3","0"
"2017211328","7","4","5","2","3","0"
"2017211329","4","3","5","2","3","0"
"2017211330","5","2","3","1","3","1"
"2017211360","7","1","4","1","3","0"
"2017211370","7","3","7","2","3","0"
"2017211383","4","3","5","2","3","0"
"2017211386","5","1","1","1","3","0"
"2017211393","5","5","5","1","3","0"
"2017211394","7","3","1","2","3","0"
"2017211398","7","2","1","1","3","0"
"2017211401","3","3","7","2","3","1"
"2017211450","7","7","5","2","3","0"
"2017211455","7","3","7","2","3","0"
"2017211476","3","3","7","2","3","1"
"2017212180","7","5","5","1","1","0"
"2017212181","5","5","1","1","1","1"
"2017212183","7","4","1","2","1","0"
"2017212185","7","5","7","1","1","0"
"2017212186","7","4","3","2","1","0"
"2017212189","7","3","4","1","1","0"
